Title,ID,Rating,Release Year,Duration,BoxOfficeMojo_Link
5190. A Guy Thing,tt0295289,5.6,1h 46m,2h 1m,https://www.boxofficemojo.com/title/tt0295289/
5191. Narvik: Hitler's First Defeat,tt9737876,6.6,PG-13,1h 27m,https://www.boxofficemojo.com/title/tt9737876/
5192. The Boys in the Band,tt10199914,6.8,2005,1h 32m,https://www.boxofficemojo.com/title/tt10199914/
5193. Curious George,tt0381971,6.5,1h 50m,1h 48m,https://www.boxofficemojo.com/title/tt0381971/
5194. Furry Vengeance,tt0492389,3.9,PG-13,1h 51m,https://www.boxofficemojo.com/title/tt0492389/
5195. Cold Skin,tt1034385,6.0,2018,1h 47m,https://www.boxofficemojo.com/title/tt1034385/
5196. 36th Precinct,tt0390808,7.1,2h 34m,1h 40m,https://www.boxofficemojo.com/title/tt0390808/
5197. The Secret: Dare to Dream,tt4411584,6.5,Not Rated,1h 34m,https://www.boxofficemojo.com/title/tt4411584/
5198. The Haunting in Connecticut 2: Ghosts of Georgia,tt1457765,5.3,2021,2h 19m,https://www.boxofficemojo.com/title/tt1457765/
5199. Management,tt1082853,5.8,1h 45m,1h 42m,https://www.boxofficemojo.com/title/tt1082853/
5200. Band Baaja Baaraat,tt1610452,7.2,R,1h 48m,https://www.boxofficemojo.com/title/tt1610452/
5201. Racing Stripes,tt0376105,5.2,2017,1h 27m,https://www.boxofficemojo.com/title/tt0376105/
5202. American Pastoral,tt0376479,6.1,1h 50m,1h 24m,https://www.boxofficemojo.com/title/tt0376479/
5203. Storytelling,tt0250081,6.8,PG-13,1h 31m,https://www.boxofficemojo.com/title/tt0250081/
5204. The Closet,tt0243493,7.0,2005,1h 36m,https://www.boxofficemojo.com/title/tt0243493/
5205. Restless,tt1498569,6.7,1h 33m,2h 13m,https://www.boxofficemojo.com/title/tt1498569/
5206. Timbuktu,tt3409392,7.1,R,1h 52m,https://www.boxofficemojo.com/title/tt3409392/
5207. As It Is in Heaven,tt0382330,7.5,2023,2h 20m,https://www.boxofficemojo.com/title/tt0382330/
5208. The Last: Naruto the Movie,tt3717532,7.6,2h 49m,1h 38m,https://www.boxofficemojo.com/title/tt3717532/
5209. Meenakshi Sundareshwar,tt13529034,6.7,Not Rated,1h 54m,https://www.boxofficemojo.com/title/tt13529034/
5210. Blood and Chocolate,tt0397044,5.3,2005,1h 29m,https://www.boxofficemojo.com/title/tt0397044/
5211. Karwaan,tt7919680,7.6,1h 33m,1h 38m,https://www.boxofficemojo.com/title/tt7919680/
5212. The Only Living Boy in New York,tt0460890,6.4,PG,1h 46m,https://www.boxofficemojo.com/title/tt0460890/
5213. Blood & Gold,tt18073328,6.5,2023,1h 42m,https://www.boxofficemojo.com/title/tt18073328/
5214. Wakefield,tt5195412,6.3,3h 24m,1h 12m,https://www.boxofficemojo.com/title/tt5195412/
5215. Message from the King,tt1712192,6.4,Not Rated,1h 54m,https://www.boxofficemojo.com/title/tt1712192/
5216. The Jungle Book 2,tt0283426,5.3,2016,2h 37m,https://www.boxofficemojo.com/title/tt0283426/
5217. Recep Ivedik 5,tt6439558,3.4,1h 52m,1h 32m,https://www.boxofficemojo.com/title/tt6439558/
5218. Gangaajal,tt0373856,7.8,PG-13,2h 56m,https://www.boxofficemojo.com/title/tt0373856/
5219. Don't Think Twice,tt4972062,6.7,2002,1h 39m,https://www.boxofficemojo.com/title/tt4972062/
5220. Super Deluxe,tt7019942,8.2,1h 47m,1h 31m,https://www.boxofficemojo.com/title/tt7019942/
5221. Flamin' Hot,tt8105234,6.7,R,1h 29m,https://www.boxofficemojo.com/title/tt8105234/
5222. D.E.B.S.,tt0367631,5.4,2015,1h 50m,https://www.boxofficemojo.com/title/tt0367631/
5223. Sleepover,tt0368975,5.3,2h 3m,1h 35m,https://www.boxofficemojo.com/title/tt0368975/
5224. Infamous,tt0420609,7.0,PG-13,1h 51m,https://www.boxofficemojo.com/title/tt0420609/
5225. Gonjiam: Haunted Asylum,tt8119752,6.5,2020,2h 5m,https://www.boxofficemojo.com/title/tt8119752/
5226. Facing the Giants,tt0805526,6.5,1h 54m,1h 24m,https://www.boxofficemojo.com/title/tt0805526/
5227. Oye Lucky! Lucky Oye!,tt1292703,7.7,TV-MA,1h 53m,https://www.boxofficemojo.com/title/tt1292703/
5228. The Chef,tt1911553,6.6,2007,2h 10m,https://www.boxofficemojo.com/title/tt1911553/
5229. The Insult,tt7048622,7.6,1h 36m,1h 33m,https://www.boxofficemojo.com/title/tt7048622/
5230. Kaminey,tt1274295,7.4,PG-13,2h 25m,https://www.boxofficemojo.com/title/tt1274295/
5231. Metallica Through the Never,tt2172935,7.1,2012,1h 35m,https://www.boxofficemojo.com/title/tt2172935/
5232. Respect,tt2452150,6.6,1h 35m,2h 42m,https://www.boxofficemojo.com/title/tt2452150/
5233. The Bothersome Man,tt0808185,7.2,PG-13,1h 42m,https://www.boxofficemojo.com/title/tt0808185/
5234. Jana Gana Mana,tt13391710,8.3,2009,1h 50m,https://www.boxofficemojo.com/title/tt13391710/
5235. Little Italy,tt6957966,5.7,1h 58m,2h 25m,https://www.boxofficemojo.com/title/tt6957966/
5236. Bottle Shock,tt0914797,6.8,R,3h 7m,https://www.boxofficemojo.com/title/tt0914797/
5237. Angrezi Medium,tt8907986,7.2,2015,2h 21m,https://www.boxofficemojo.com/title/tt8907986/
5238. Nayak: The Real Hero,tt0291376,7.8,2h 43m,1h 38m,https://www.boxofficemojo.com/title/tt0291376/
5239. The Color Purple,tt1200263,6.8,Not Rated,2h 9m,https://www.boxofficemojo.com/title/tt1200263/
5240. Franklyn,tt0893402,6.0,2007,1h 59m,https://www.boxofficemojo.com/title/tt0893402/
5241. The Invisible Guardian,tt4924942,6.4,1h 50m,1h 45m,https://www.boxofficemojo.com/title/tt4924942/
5242. To Leslie,tt8129806,7.1,PG,2h 1m,https://www.boxofficemojo.com/title/tt8129806/
5243. The Assassin,tt3508840,6.3,2019,1h 41m,https://www.boxofficemojo.com/title/tt3508840/
5244. Belle,tt13651628,7.1,1h 53m,1h 29m,https://www.boxofficemojo.com/title/tt13651628/
5245. A Futile and Stupid Gesture,tt5566790,6.7,TV-14,2h,https://www.boxofficemojo.com/title/tt5566790/
5246. The Ex,tt0458364,5.4,2021,1h 52m,https://www.boxofficemojo.com/title/tt0458364/
5247. Trade,tt0399095,7.3,1h 55m,2h,https://www.boxofficemojo.com/title/tt0399095/
5248. Magic Mike's Last Dance,tt16280138,5.2,PG-13,1h 55m,https://www.boxofficemojo.com/title/tt16280138/
5249. Mary Shelley,tt3906082,6.4,2019,1h 51m,https://www.boxofficemojo.com/title/tt3906082/
5250. How to Be a Latin Lover,tt4795124,6.0,1h 58m,1h 46m,https://www.boxofficemojo.com/title/tt4795124/
5251. Mass,tt11389748,7.6,TV-MA,1h 31m,https://www.boxofficemojo.com/title/tt11389748/
5252. Misconduct,tt3658772,5.3,2011,1h 56m,https://www.boxofficemojo.com/title/tt3658772/
5253. How to Have Sex,tt22890246,6.5,1h 32m,1h 33m,https://www.boxofficemojo.com/title/tt22890246/
5254. Looking for Eric,tt1242545,7.1,PG-13,1h 30m,https://www.boxofficemojo.com/title/tt1242545/
5255. Daddy Day Camp,tt0462244,3.2,2020,2h 10m,https://www.boxofficemojo.com/title/tt0462244/
5256. The Son of No One,tt1535612,5.1,1h 55m,1h 33m,https://www.boxofficemojo.com/title/tt1535612/
5257. Mission Mangal,tt9248972,6.5,PG-13,1h 37m,https://www.boxofficemojo.com/title/tt9248972/
5258. 13 Tzameti,tt0475169,7.3,2011,1h 29m,https://www.boxofficemojo.com/title/tt0475169/
5259. Our Story,tt4558362,5.4,1h 23m,1h 52m,https://www.boxofficemojo.com/title/tt4558362/
5260. Swept Away,tt0291502,3.6,R,1h 52m,https://www.boxofficemojo.com/title/tt0291502/
5261. Extinction,tt3467412,5.8,2016,2h 9m,https://www.boxofficemojo.com/title/tt3467412/
5262. Life and a Day,tt5460658,8.2,2h 21m,1h 36m,https://www.boxofficemojo.com/title/tt5460658/
5263. Broker,tt13056052,7.1,PG-13,2h 20m,https://www.boxofficemojo.com/title/tt13056052/
5264. The Kindergarten Teacher,tt6952960,6.7,2020,1h 24m,https://www.boxofficemojo.com/title/tt6952960/
5265. Ram Setu,tt11783766,5.3,1h 30m,1h 57m,https://www.boxofficemojo.com/title/tt11783766/
5266. New Kids Turbo,tt1648112,6.4,PG-13,1h 42m,https://www.boxofficemojo.com/title/tt1648112/
5267. Newness,tt6408226,6.3,2006,1h 37m,https://www.boxofficemojo.com/title/tt6408226/
5268. Redline,tt1483797,7.5,1h 30m,1h 51m,https://www.boxofficemojo.com/title/tt1483797/
5269. Brigsby Bear,tt5805752,7.3,R,1h 25m,https://www.boxofficemojo.com/title/tt5805752/
5270. Sarah's Key,tt1668200,7.5,2020,1h 35m,https://www.boxofficemojo.com/title/tt1668200/
5271. The Deep House,tt11686490,5.3,1h 35m,2h 43m,https://www.boxofficemojo.com/title/tt11686490/
5272. Paradise Hills,tt6127004,5.2,PG-13,2h 17m,https://www.boxofficemojo.com/title/tt6127004/
5273. Mahaan,tt12472554,7.6,2014,1h 30m,https://www.boxofficemojo.com/title/tt12472554/
5274. Shaadi Mein Zaroor Aana,tt7469726,7.5,1h 46m,1h 50m,https://www.boxofficemojo.com/title/tt7469726/
5275. Outpost,tt0892899,5.8,PG-13,2h 13m,https://www.boxofficemojo.com/title/tt0892899/
5276. Before the Fall,tt0384369,7.4,2003,1h 38m,https://www.boxofficemojo.com/title/tt0384369/
5277. Torbaaz,tt7805960,5.1,1h 40m,1h 49m,https://www.boxofficemojo.com/title/tt7805960/
5278. The In-Laws,tt0314786,5.7,R,1h 29m,https://www.boxofficemojo.com/title/tt0314786/
5279. The Emperor's Club,tt0283530,6.9,2023,1h 46m,https://www.boxofficemojo.com/title/tt0283530/
5280. Devil's Due,tt2752758,4.2,1h 55m,1h 34m,https://www.boxofficemojo.com/title/tt2752758/
5281. Roger Dodger,tt0299117,6.8,R,1h 56m,https://www.boxofficemojo.com/title/tt0299117/
5282. Catch .44,tt1886493,4.6,2011,1h 21m,https://www.boxofficemojo.com/title/tt1886493/
5283. Swan Song,tt13207508,6.8,2h 4m,1h 51m,https://www.boxofficemojo.com/title/tt13207508/
5284. Smashed,tt2063781,6.7,PG-13,1h 46m,https://www.boxofficemojo.com/title/tt2063781/
5285. Rememory,tt2331047,6.1,2002,1h 59m,https://www.boxofficemojo.com/title/tt2331047/
5286. Extraordinary Measures,tt1244659,6.4,2h 4m,2h 15m,https://www.boxofficemojo.com/title/tt1244659/
5287. Flash of Genius,tt1054588,7.0,R,2h 9m,https://www.boxofficemojo.com/title/tt1054588/
5288. The Hater,tt9506474,7.1,2020,1h 32m,https://www.boxofficemojo.com/title/tt9506474/
5289. Shahid,tt2181831,8.2,1h 51m,1h 32m,https://www.boxofficemojo.com/title/tt2181831/
5290. Office Uprising,tt6251024,5.7,R,1h 42m,https://www.boxofficemojo.com/title/tt6251024/
5291. Theater Camp,tt21232992,6.9,2009,1h 43m,https://www.boxofficemojo.com/title/tt21232992/
5292. Being Flynn,tt0455323,6.4,1h 38m,1h 25m,https://www.boxofficemojo.com/title/tt0455323/
5293. Destiny,tt0875595,7.7,R,1h 51m,https://www.boxofficemojo.com/title/tt0875595/
5294. Holiday in the Wild,tt8510488,6.2,2023,1h 24m,https://www.boxofficemojo.com/title/tt8510488/
5295. Hands of Stone,tt1781827,6.6,2h 4m,1h 53m,https://www.boxofficemojo.com/title/tt1781827/
5296. Shrooms,tt0492486,4.6,PG-13,1h 41m,https://www.boxofficemojo.com/title/tt0492486/
5297. The Bookshop,tt3127022,6.5,2019,1h 27m,https://www.boxofficemojo.com/title/tt3127022/
5298. Spontaneous,tt5774062,6.5,2h 11m,2h 12m,https://www.boxofficemojo.com/title/tt5774062/
5299. Marmaduke,tt1392197,4.3,R,1h 40m,https://www.boxofficemojo.com/title/tt1392197/
5300. Iqbal,tt0453729,8.1,2019,1h 54m,https://www.boxofficemojo.com/title/tt0453729/
5301. Black Box,tt12298506,6.2,1h 40m,2h 21m,https://www.boxofficemojo.com/title/tt12298506/
5302. Uncle Boonmee Who Can Recall His Past Lives,tt1588895,6.7,R,3h 1m,https://www.boxofficemojo.com/title/tt1588895/
5303. Death Note: The Last Name,tt0810827,7.2,2005,1h 34m,https://www.boxofficemojo.com/title/tt0810827/
5304. Baghban,tt0337578,7.4,1h 37m,2h 11m,https://www.boxofficemojo.com/title/tt0337578/
5305. American Outlaws,tt0244000,5.9,PG-13,2h 40m,https://www.boxofficemojo.com/title/tt0244000/
5306. Stalingrad,tt1966566,5.7,2010,1h 29m,https://www.boxofficemojo.com/title/tt1966566/
5307. Ghilli,tt0422320,8.2,1h 57m,1h 53m,https://www.boxofficemojo.com/title/tt0422320/
5308. Malevolent,tt2386237,4.9,R,1h 48m,https://www.boxofficemojo.com/title/tt2386237/
5309. Frantz,tt5029608,7.5,2007,1h 30m,https://www.boxofficemojo.com/title/tt5029608/
5310. Casino Jack,tt1194417,6.2,2h 4m,1h 30m,https://www.boxofficemojo.com/title/tt1194417/
5311. Wedding Daze,tt0484877,5.6,R,1h 42m,https://www.boxofficemojo.com/title/tt0484877/
5312. The Maiden Heist,tt1107860,6.0,2004,1h 41m,https://www.boxofficemojo.com/title/tt1107860/
5313. Art School Confidential,tt0364955,6.3,3h 9m,2h 26m,https://www.boxofficemojo.com/title/tt0364955/
5314. Fragile,tt0422272,6.0,Not Rated,1h 56m,https://www.boxofficemojo.com/title/tt0422272/
5315. Garam Masala,tt0453671,6.8,2008,1h 33m,https://www.boxofficemojo.com/title/tt0453671/
5316. Beyond the Lights,tt3125324,6.8,2h 4m,1h 41m,https://www.boxofficemojo.com/title/tt3125324/
5317. Parkland,tt2345112,6.4,R,1h 32m,https://www.boxofficemojo.com/title/tt2345112/
5318. A Perfect Pairing,tt15215512,6.1,2010,2h 30m,https://www.boxofficemojo.com/title/tt15215512/
5319. Berberian Sound Studio,tt1833844,6.2,1h 30m,1h 34m,https://www.boxofficemojo.com/title/tt1833844/
5320. Race 2,tt1375789,5.4,PG,1h 50m,https://www.boxofficemojo.com/title/tt1375789/
5321. American Heist,tt2923316,5.0,2019,1h 27m,https://www.boxofficemojo.com/title/tt2923316/
5322. Big Bad Wolves,tt2309224,6.8,1h 58m,1h 38m,https://www.boxofficemojo.com/title/tt2309224/
5323. Escape Plan: The Extractors,tt6772804,4.4,R,1h 26m,https://www.boxofficemojo.com/title/tt6772804/
5324. Paranormal Activity: Next of Kin,tt10515988,5.3,2009,1h 33m,https://www.boxofficemojo.com/title/tt10515988/
5325. A Coffee in Berlin,tt1954701,7.3,2h,1h 40m,https://www.boxofficemojo.com/title/tt1954701/
5326. Spree,tt11394332,5.9,R,2h 34m,https://www.boxofficemojo.com/title/tt11394332/
5327. We Can Be Heroes,tt10600398,4.7,2006,1h 36m,https://www.boxofficemojo.com/title/tt10600398/
5328. Sanam Teri Kasam,tt5255710,7.6,2h 19m,4h 7m,https://www.boxofficemojo.com/title/tt5255710/
5329. The Quiet,tt0414951,6.1,PG-13,1h 55m,https://www.boxofficemojo.com/title/tt0414951/
5330. Kill Bill: The Whole Bloody Affair,tt6019206,8.7,2013,1h 26m,https://www.boxofficemojo.com/title/tt6019206/
5331. Bedevilled,tt1646959,7.2,2h 4m,1h 43m,https://www.boxofficemojo.com/title/tt1646959/
5332. The Town That Dreaded Sundown,tt2561546,5.6,Not Rated,2h 4m,https://www.boxofficemojo.com/title/tt2561546/
5333. Robot Dreams,tt13429870,7.6,2013,2h 3m,https://www.boxofficemojo.com/title/tt13429870/
5334. Sarkar,tt0432047,7.6,2h 21m,1h 38m,https://www.boxofficemojo.com/title/tt0432047/
5335. The Son,tt14458442,6.5,Not Rated,1h 43m,https://www.boxofficemojo.com/title/tt14458442/
5336. The Informers,tt0865554,4.9,2009,1h 36m,https://www.boxofficemojo.com/title/tt0865554/
5337. Laurel Canyon,tt0298408,6.4,1h 49m,1h 30m,https://www.boxofficemojo.com/title/tt0298408/
5338. Clifford the Big Red Dog,tt2397461,5.9,PG-13,1h 30m,https://www.boxofficemojo.com/title/tt2397461/
5339. I Think I Love My Wife,tt0770772,5.5,2020,1h 27m,https://www.boxofficemojo.com/title/tt0770772/
5340. Nothing to Hide,tt7489816,6.8,1h 53m,1h 19m,https://www.boxofficemojo.com/title/tt7489816/
"5341. Batman: The Long Halloween, Part Two",tt14402926,7.2,R,1h 22m,https://www.boxofficemojo.com/title/tt14402926/
5342. The Overnight,tt3844362,6.1,2008,1h 43m,https://www.boxofficemojo.com/title/tt3844362/
5343. The Ice Age Adventures of Buck Wild,tt13634480,4.3,1h 31m,1h 35m,https://www.boxofficemojo.com/title/tt13634480/
5344. A Hijacking,tt2216240,7.1,R,2h 37m,https://www.boxofficemojo.com/title/tt2216240/
5345. Handsome Devil,tt5016946,7.0,2011,1h 47m,https://www.boxofficemojo.com/title/tt5016946/
5346. Theeran Adhigaram Ondru,tt7060460,8.2,1h 35m,1h 37m,https://www.boxofficemojo.com/title/tt7060460/
5347. 7 Days in Entebbe,tt5466186,5.9,PG-13,1h 50m,https://www.boxofficemojo.com/title/tt5466186/
5348. Don't Listen,tt11750282,6.1,2017,1h 39m,https://www.boxofficemojo.com/title/tt11750282/
5349. 360,tt1680045,6.1,1h 43m,1h 40m,https://www.boxofficemojo.com/title/tt1680045/
5350. Collide,tt2126235,5.7,PG,1h 28m,https://www.boxofficemojo.com/title/tt2126235/
5351. Skinamarink,tt21307994,4.7,2009,2h 1m,https://www.boxofficemojo.com/title/tt21307994/
5352. CJ7,tt0940709,6.4,2h 9m,2h,https://www.boxofficemojo.com/title/tt0940709/
5353. Katyn,tt0879843,7.0,R,1h 37m,https://www.boxofficemojo.com/title/tt0879843/
5354. A Fall from Grace,tt11390036,5.9,2021,2h 28m,https://www.boxofficemojo.com/title/tt11390036/
5355. Kissing Jessica Stein,tt0264761,6.5,1h 47m,2h 35m,https://www.boxofficemojo.com/title/tt0264761/
5356. Agent Sai Srinivasa Athreya,tt10214826,8.3,R,1h 59m,https://www.boxofficemojo.com/title/tt10214826/
5357. The Legend of Bhagat Singh,tt0319736,8.1,2019,2h 7m,https://www.boxofficemojo.com/title/tt0319736/
5358. Occupation,tt6774786,4.5,1h 39m,1h 38m,https://www.boxofficemojo.com/title/tt6774786/
5359. Twice Born,tt1396226,7.3,TV-MA,1h 42m,https://www.boxofficemojo.com/title/tt1396226/
5360. The Banger Sisters,tt0280460,5.7,2022,1h 52m,https://www.boxofficemojo.com/title/tt0280460/
5361. The Escapist,tt0961728,6.7,2h 38m,1h 44m,https://www.boxofficemojo.com/title/tt0961728/
5362. Gotti,tt1801552,4.8,R,1h 54m,https://www.boxofficemojo.com/title/tt1801552/
5363. Siberia,tt6494418,4.3,2003,1h 43m,https://www.boxofficemojo.com/title/tt6494418/
5364. Dolls,tt0330229,7.5,1h 21m,1h 28m,https://www.boxofficemojo.com/title/tt0330229/
5365. Mary and the Witch's Flower,tt6336356,6.8,R,1h 32m,https://www.boxofficemojo.com/title/tt6336356/
5366. Polaroid,tt5598292,5.2,2008,2h 33m,https://www.boxofficemojo.com/title/tt5598292/
5367. Hamlet 2,tt1104733,6.3,1h 30m,1h 30m,https://www.boxofficemojo.com/title/tt1104733/
5368. Hungama,tt0371735,7.6,PG-13,2h 43m,https://www.boxofficemojo.com/title/tt0371735/
5369. Good People,tt1361318,5.5,2014,1h 38m,https://www.boxofficemojo.com/title/tt1361318/
5370. Mujhse Shaadi Karogi,tt0418362,6.7,1h 57m,2h 7m,https://www.boxofficemojo.com/title/tt0418362/
5371. Party Monster,tt0320244,6.2,PG-13,1h 20m,https://www.boxofficemojo.com/title/tt0320244/
5372. Our Little Sister,tt3756788,7.5,2023,1h 58m,https://www.boxofficemojo.com/title/tt3756788/
5373. Flight 7500,tt1975159,4.8,2h 14m,1h 52m,https://www.boxofficemojo.com/title/tt1975159/
5374. Samba,tt3399024,6.7,R,3h 39m,https://www.boxofficemojo.com/title/tt3399024/
5375. The Second Mother,tt3742378,7.8,2013,1h 56m,https://www.boxofficemojo.com/title/tt3742378/
5376. Gods and Generals,tt0279111,6.2,1h 32m,1h 25m,https://www.boxofficemojo.com/title/tt0279111/
5377. Children Who Chase Lost Voices,tt1839494,7.1,R,2h 8m,https://www.boxofficemojo.com/title/tt1839494/
5378. 12 Feet Deep,tt5143226,5.2,2010,1h 37m,https://www.boxofficemojo.com/title/tt5143226/
5379. Love Aaj Kal,tt1275863,6.8,1h 34m,1h 47m,https://www.boxofficemojo.com/title/tt1275863/
5380. The Craft: Legacy,tt4685762,4.6,R,1h 53m,https://www.boxofficemojo.com/title/tt4685762/
5381. The Shadow in My Eye,tt9170516,7.3,2011,1h 50m,https://www.boxofficemojo.com/title/tt9170516/
5382. Freedomland,tt0349467,5.2,1h 43m,1h 48m,https://www.boxofficemojo.com/title/tt0349467/
5383. Beyond the Black Rainbow,tt1534085,5.9,PG,2h 30m,https://www.boxofficemojo.com/title/tt1534085/
5384. The Bag Man,tt2212008,5.2,2017,1h 24m,https://www.boxofficemojo.com/title/tt2212008/
5385. Ajab Prem Ki Ghazab Kahani,tt1252596,6.4,2h 14m,1h 17m,https://www.boxofficemojo.com/title/tt1252596/
5386. Visitor Q,tt0290329,6.5,R,2h 46m,https://www.boxofficemojo.com/title/tt0290329/
5387. The Girlfriend Experience,tt1103982,5.5,2015,1h 38m,https://www.boxofficemojo.com/title/tt1103982/
5388. Kalank,tt6988116,3.6,2h 43m,2h 4m,https://www.boxofficemojo.com/title/tt6988116/
5389. Plus One,tt7645122,6.6,Not Rated,1h 45m,https://www.boxofficemojo.com/title/tt7645122/
5390. The Villainess,tt6777338,6.6,2017,1h 33m,https://www.boxofficemojo.com/title/tt6777338/
5391. Girl,tt8254556,7.2,1h 47m,1h 55m,https://www.boxofficemojo.com/title/tt8254556/
5392. Lie with Me,tt0418832,5.2,PG-13,2h 16m,https://www.boxofficemojo.com/title/tt0418832/
5393. DogMan,tt17009348,6.8,2021,1h 45m,https://www.boxofficemojo.com/title/tt17009348/
5394. Robber,tt2224317,7.4,2h 36m,1h 56m,https://www.boxofficemojo.com/title/tt2224317/
5395. Dhuruvangal Pathinaaru,tt6380520,8.2,PG-13,1h 41m,https://www.boxofficemojo.com/title/tt6380520/
5396. The Hoax,tt0462338,6.7,2010,1h 47m,https://www.boxofficemojo.com/title/tt0462338/
5397. The Brass Teapot,tt1935902,6.3,1h 28m,1h 30m,https://www.boxofficemojo.com/title/tt1935902/
5398. Happy End,tt5304464,6.6,R,1h 32m,https://www.boxofficemojo.com/title/tt5304464/
5399. Solitary Man,tt1294213,6.3,2007,3h 8m,https://www.boxofficemojo.com/title/tt1294213/
5400. The Darkness,tt1878841,4.5,1h 43m,1h 25m,https://www.boxofficemojo.com/title/tt1878841/
5401. Nanban,tt2180477,7.8,R,1h 37m,https://www.boxofficemojo.com/title/tt2180477/
"5402. For a Good Time, Call...",tt1996264,6.0,2002,2h 1m,https://www.boxofficemojo.com/title/tt1996264/
5403. Feast of Love,tt0800027,6.5,1h 45m,1h 25m,https://www.boxofficemojo.com/title/tt0800027/
5404. White God,tt2844798,6.8,PG-13,1h 28m,https://www.boxofficemojo.com/title/tt2844798/
